"imod","pr_seed","voucher","or","lowor","upor","mi_seed","log_or","log_lowor","log_upor","Intercept","Age","SEXF","RHISP","RBLK","ROTH","PT41","PT42","PT43","PT44","PT45","PT46","PT48","PT50","PT50_1","PT51","PT55","PT209","PT211","PT212","PT213","PT214","PT233","PT237"
2,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
2,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.33497,1.08064,5.04525,524230,0.84800,0.07755,1.61845,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.39104,1.11641,5.12095,524231,0.87173,0.11012,1.63334,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.29640,1.06758,4.93963,524232,0.83134,0.06539,1.59729,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",1.84646,0.81110,4.20345,524233,0.61327,-0.20936,1.43590,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.16614,0.92762,5.05826,524234,0.77295,-0.07513,1.62102,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.30397,1.06075,5.00429,524235,0.83463,0.05897,1.61029,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.18176,1.03002,4.62132,524236,0.78013,0.02958,1.53068,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.23107,0.97293,5.11618,524237,0.80248,-0.02745,1.63241,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.30438,1.07839,4.92416,524238,0.83481,0.07547,1.59415,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123,"RA_GRP_S8",2.22021,1.06008,4.64996,524239,0.79760,0.05834,1.53686,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.22310,1.02763,4.80928,524230,0.79890,0.02725,1.57055,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.23482,1.05862,4.71788,524231,0.80416,0.05696,1.55136,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.18512,1.00528,4.74968,524232,0.78167,0.00527,1.55808,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",1.73957,0.76563,3.95245,524233,0.55364,-0.26706,1.37434,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.03198,0.87884,4.69815,524234,0.70901,-0.12915,1.54717,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.19999,1.03273,4.68659,524235,0.78845,0.03220,1.54470,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.08450,0.97806,4.44259,524236,0.73453,-0.02218,1.49124,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.14391,0.94607,4.85838,524237,0.76263,-0.05544,1.58071,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.17282,1.02187,4.62013,524238,0.77603,0.02163,1.53042,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234,"RA_GRP_S8",2.10056,0.99067,4.45390,524239,0.74220,-0.00937,1.49378,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
3,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.42367,1.13831,5.16042,524230,0.88528,0.12954,1.64102,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.49970,1.18672,5.26537,524231,0.91617,0.17119,1.66115,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.33012,1.09714,4.94872,524232,0.84592,0.09271,1.59913,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",1.84464,0.79822,4.26284,524233,0.61228,-0.22537,1.44994,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.20137,0.94739,5.11515,524234,0.78908,-0.05404,1.63221,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.33092,1.07168,5.06977,524235,0.84626,0.06923,1.62330,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.21199,1.04203,4.69552,524236,0.79389,0.04117,1.54661,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.27959,1.01407,5.12444,524237,0.82400,0.01397,1.63402,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.31982,1.09211,4.92770,524238,0.84149,0.08811,1.59487,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123,"RA_GRP_S8",2.31458,1.08479,4.93855,524239,0.83923,0.08138,1.59707,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.22313,1.02764,4.80937,524230,0.79891,0.02726,1.57057,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.23480,1.05865,4.71766,524231,0.80415,0.05699,1.55131,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.18508,1.00528,4.74949,524232,0.78165,0.00527,1.55804,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",1.73959,0.76563,3.95252,524233,0.55365,-0.26706,1.37435,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.03199,0.87885,4.69819,524234,0.70902,-0.12914,1.54718,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.20000,1.03273,4.68660,524235,0.78846,0.03220,1.54471,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.08452,0.97806,4.44268,524236,0.73454,-0.02218,1.49126,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.14387,0.94611,4.85797,524237,0.76261,-0.05540,1.58062,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.17286,1.02187,4.62030,524238,0.77605,0.02163,1.53046,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234,"RA_GRP_S8",2.10057,0.99067,4.45394,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,12345,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,123456,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524230,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524231,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524232,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524233,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524234,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524235,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524236,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524237,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524238,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
4,1234567,"RA_GRP_S8",2.10056,0.99067,4.45393,524239,0.74221,-0.00937,1.49379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_S8",2.39896,1.10616,5.20269,524230,0.87504,0.10090,1.64918,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_S8",2.42269,1.12819,5.20249,524231,0.88488,0.12062,1.64914,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_S8",2.35101,1.07923,5.12149,524232,0.85484,0.07624,1.63345,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_S8",1.89150,0.83583,4.28048,524233,0.63737,-0.17932,1.45406,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_S8",2.21958,0.94515,5.21245,524234,0.79732,-0.05641,1.65105,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_S8",2.36279,1.08239,5.15785,524235,0.85984,0.07917,1.64052,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
5,123,"RA_GRP_S8",2.23283,1.04484,4.77158,524236,0.80327,0.04386,1.56268,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
